,order_id,in_progress,picked,started_dispatch,in_dispatch_buffer,packed,dispatched,order_aborted,order_created_at,delivery_schedule,trip_id,num_of_lines,pr_time
310,2240152,2019-06-11 10:04:39,2019-06-11 10:25:33,2019-06-11 10:30:09,2019-06-11 10:33:05,2019-06-11 10:38:33,2019-06-11 17:52:32,,2019-06-11 05:09:28,2019-06-11 18:00:00,s_2019-06-11_21:00,10.0,0 days 12:43:04
311,2240166,2019-06-11 05:42:27,2019-06-11 05:42:28,2019-06-11 05:44:57,2019-06-11 05:48:08,2019-06-11 06:21:00,2019-06-11 14:41:56,,2019-06-11 05:39:28,2019-06-11 14:00:00,z_2019-06-11_17:00,1.0,0 days 09:02:28
312,2240191,2019-06-11 06:53:35,2019-06-11 07:01:19,2019-06-11 07:30:20,2019-06-11 07:42:43,2019-06-11 07:47:30,2019-06-11 14:41:56,,2019-06-11 06:24:25,2019-06-11 14:00:00,z_2019-06-11_17:00,2.0,0 days 08:17:31
313,2240197,2019-06-11 06:56:00,2019-06-11 07:04:34,2019-06-11 09:31:58,2019-06-11 09:37:58,2019-06-11 09:38:41,2019-06-11 14:41:56,,2019-06-11 06:32:26,2019-06-11 14:00:00,z_2019-06-11_17:00,4.0,0 days 08:09:30
314,2240205,2019-06-11 10:05:49,2019-06-11 10:34:20,2019-06-11 10:40:48,2019-06-11 10:45:44,2019-06-11 10:47:42,2019-06-11 17:52:41,,2019-06-11 06:40:27,2019-06-11 18:00:00,s_2019-06-11_21:00,8.0,0 days 11:12:14
315,2240210,2019-06-11 06:47:54,2019-06-11 07:07:08,2019-06-11 07:53:08,2019-06-11 08:30:00,2019-06-11 08:30:56,2019-06-11 12:36:07,,2019-06-11 06:45:32,2019-06-11 10:00:00,l_2019-06-11_13:00,17.0,0 days 05:50:35
316,2240244,2019-06-11 10:10:29,2019-06-11 10:26:56,2019-06-11 10:29:43,2019-06-11 10:32:53,2019-06-11 10:37:54,2019-06-11 17:52:41,,2019-06-11 07:36:26,2019-06-11 18:00:00,s_2019-06-11_21:00,4.0,0 days 10:16:15
317,2240263,2019-06-11 08:38:44,2019-06-11 08:51:22,2019-06-11 09:22:43,2019-06-11 09:31:56,2019-06-11 09:33:51,2019-06-11 14:41:57,,2019-06-11 08:03:27,2019-06-11 14:00:00,z_2019-06-11_17:00,6.0,0 days 06:38:30
318,2240272,2019-06-11 10:12:09,2019-06-11 10:35:14,2019-06-11 10:37:28,2019-06-11 10:43:42,2019-06-11 10:45:27,2019-06-11 17:52:38,,2019-06-11 08:14:26,2019-06-11 18:00:00,s_2019-06-11_21:00,5.0,0 days 09:38:12
319,2240281,2019-06-11 10:14:19,2019-06-11 10:44:50,2019-06-11 10:45:23,2019-06-11 10:52:09,2019-06-11 11:09:56,2019-06-11 17:52:38,,2019-06-11 08:30:30,2019-06-11 18:00:00,s_2019-06-11_21:00,10.0,0 days 09:22:08
320,2240295,2019-06-11 08:46:38,2019-06-11 08:59:41,2019-06-11 08:59:47,2019-06-11 09:13:38,2019-06-11 09:15:53,2019-06-11 12:36:10,,2019-06-11 08:43:26,2019-06-11 10:00:00,l_2019-06-11_13:00,16.0,0 days 03:52:44
321,2240299,2019-06-11 10:15:14,2019-06-11 11:25:42,2019-06-11 11:41:43,2019-06-11 12:51:07,2019-06-11 12:57:48,2019-06-11 17:52:45,,2019-06-11 08:44:26,2019-06-11 18:00:00,s_2019-06-11_21:00,5.0,0 days 09:08:19
322,2240349,2019-06-11 12:40:57,2019-06-11 12:45:35,2019-06-11 13:03:03,2019-06-11 13:24:26,2019-06-11 14:21:32,2019-06-11 17:53:15,,2019-06-11 10:06:26,2019-06-11 18:30:00,l_2019-06-11_21:30,5.0,0 days 07:46:49
323,2240369,2019-06-11 10:40:58,2019-06-11 11:27:30,2019-06-11 16:30:03,2019-06-11 16:38:44,2019-06-11 16:42:01,2019-06-11 17:52:48,,2019-06-11 10:31:26,2019-06-11 18:00:00,s_2019-06-11_21:00,19.0,0 days 07:21:22
324,2240379,2019-06-11 10:41:53,2019-06-11 10:41:53,2019-06-11 16:38:48,2019-06-11 16:43:40,2019-06-11 16:48:17,2019-06-11 17:52:49,,2019-06-11 10:39:27,2019-06-11 18:00:00,s_2019-06-11_21:00,1.0,0 days 07:13:22
325,2240385,2019-06-11 10:54:54,2019-06-11 11:04:06,2019-06-11 11:08:39,2019-06-11 11:13:24,2019-06-11 11:15:45,2019-06-11 17:52:41,,2019-06-11 10:49:26,2019-06-11 18:00:00,s_2019-06-11_21:00,3.0,0 days 07:03:15
326,2240391,2019-06-11 10:58:49,2019-06-11 11:04:44,2019-06-11 15:37:52,2019-06-11 16:02:51,2019-06-11 16:05:16,2019-06-11 17:52:42,,2019-06-11 10:57:26,2019-06-11 18:00:00,s_2019-06-11_21:00,2.0,0 days 06:55:16
328,2240399,2019-06-11 11:06:09,2019-06-11 11:12:14,2019-06-11 11:13:29,2019-06-11 11:17:29,2019-06-11 11:20:56,2019-06-11 17:52:43,,2019-06-11 11:04:26,2019-06-11 18:00:00,s_2019-06-11_21:00,5.0,0 days 06:48:17
329,2240428,2019-06-11 11:50:09,2019-06-11 11:59:46,2019-06-11 16:05:58,2019-06-11 16:10:17,2019-06-11 16:21:35,2019-06-11 17:52:48,,2019-06-11 11:33:26,2019-06-11 18:00:00,s_2019-06-11_21:00,3.0,0 days 06:19:22
330,2240472,2019-06-11 12:25:36,2019-06-11 12:34:40,2019-06-11 14:04:17,2019-06-11 14:14:35,2019-06-11 14:18:20,2019-06-11 17:52:46,,2019-06-11 12:24:26,2019-06-11 18:00:00,s_2019-06-11_21:00,3.0,0 days 05:28:20
331,2240484,2019-06-11 12:47:53,2019-06-11 12:54:24,2019-06-11 12:58:33,2019-06-11 13:18:56,2019-06-11 13:22:01,2019-06-11 17:52:46,,2019-06-11 12:44:26,2019-06-11 18:00:00,s_2019-06-11_21:00,5.0,0 days 05:08:20
332,2240526,2019-06-11 14:13:27,2019-06-11 14:18:50,2019-06-11 14:19:18,2019-06-11 14:24:41,2019-06-11 15:32:53,2019-06-11 17:52:47,,2019-06-11 14:12:27,2019-06-11 18:00:00,s_2019-06-11_21:00,2.0,0 days 03:40:20
333,2240549,2019-06-11 15:20:05,2019-06-11 15:23:26,2019-06-11 15:33:29,2019-06-11 15:38:06,2019-06-11 16:02:26,2019-06-11 17:52:47,,2019-06-11 14:56:28,2019-06-11 18:00:00,s_2019-06-11_21:00,1.0,0 days 02:56:19
334,2240620,2019-06-12 04:43:19,2019-06-12 05:11:58,2019-06-12 05:31:10,2019-06-12 05:39:56,2019-06-12 05:42:12,2019-06-12 16:14:52,,2019-06-11 17:12:24,2019-06-12 14:00:00,z_2019-06-12_17:00,3.0,0 days 23:02:28
335,2240624,2019-06-12 04:43:59,2019-06-12 04:54:37,2019-06-12 04:59:39,2019-06-12 05:06:30,2019-06-12 05:21:10,2019-06-12 16:14:51,,2019-06-11 17:18:24,2019-06-12 14:00:00,z_2019-06-12_17:00,1.0,0 days 22:56:27
336,2240626,2019-06-12 05:05:15,2019-06-12 05:25:42,2019-06-12 12:02:30,2019-06-12 12:16:53,2019-06-12 12:40:20,2019-06-12 18:22:08,,2019-06-11 17:22:24,2019-06-12 18:00:00,s_2019-06-12_21:00,6.0,1 days 00:59:44
337,2240652,2019-06-12 05:05:49,2019-06-12 05:27:40,2019-06-12 06:00:05,2019-06-12 06:03:45,2019-06-12 06:04:28,2019-06-12 18:22:11,,2019-06-11 18:14:26,2019-06-12 18:00:00,s_2019-06-12_21:00,7.0,1 days 00:07:45
339,2240697,2019-06-12 04:04:55,2019-06-12 04:11:41,2019-06-12 04:19:03,2019-06-12 04:24:17,2019-06-12 04:41:25,2019-06-12 20:52:36,,2019-06-11 19:45:17,2019-06-12 10:00:00,l_2019-06-12_13:00,2.0,1 days 01:07:19
340,2240721,2019-06-12 04:44:19,2019-06-12 04:59:38,2019-06-12 04:59:44,2019-06-12 05:24:56,2019-06-12 05:27:52,2019-06-12 16:14:51,,2019-06-11 20:29:18,2019-06-12 14:00:00,z_2019-06-12_17:00,4.0,0 days 19:45:33
341,2240722,2019-06-12 04:51:04,2019-06-12 05:00:47,2019-06-12 05:30:35,2019-06-12 05:39:44,2019-06-12 05:41:21,2019-06-12 16:14:51,,2019-06-11 20:30:18,2019-06-12 14:00:00,z_2019-06-12_17:00,2.0,0 days 19:44:33
342,2240724,2019-06-12 04:05:00,2019-06-12 04:30:51,2019-06-12 04:45:14,2019-06-12 05:04:21,2019-06-12 05:06:40,2019-06-12 20:52:36,,2019-06-11 20:32:17,2019-06-12 10:00:00,l_2019-06-12_13:00,10.0,1 days 00:20:19
343,2240729,2019-06-12 05:13:04,2019-06-12 05:26:32,2019-06-12 15:30:13,2019-06-12 16:02:01,2019-06-12 16:07:40,2019-06-12 18:22:10,,2019-06-11 20:39:18,2019-06-12 18:00:00,s_2019-06-12_21:00,3.0,0 days 21:42:52
344,2240733,2019-06-12 04:10:02,2019-06-12 04:15:34,2019-06-12 04:19:08,2019-06-12 04:23:51,2019-06-12 04:39:55,2019-06-12 20:52:36,,2019-06-11 20:45:18,2019-06-12 10:00:00,l_2019-06-12_13:00,2.0,1 days 00:07:18
345,2240735,2019-06-12 05:14:29,2019-06-12 05:27:30,2019-06-12 12:44:47,2019-06-12 12:48:09,2019-06-12 12:52:57,2019-06-12 18:22:12,,2019-06-11 20:58:17,2019-06-12 18:00:00,s_2019-06-12_21:00,2.0,0 days 21:23:55
346,2240740,2019-06-12 04:52:24,2019-06-12 05:15:11,2019-06-12 05:24:59,2019-06-12 05:31:07,2019-06-12 05:39:41,2019-06-12 16:14:51,,2019-06-11 21:14:32,2019-06-12 14:00:00,z_2019-06-12_17:00,15.0,0 days 19:00:19
347,2240771,2019-06-12 05:15:19,2019-06-12 05:32:24,2019-06-12 15:24:08,2019-06-12 15:57:40,2019-06-12 16:03:40,2019-06-12 18:22:07,,2019-06-12 03:57:19,2019-06-12 18:00:00,s_2019-06-12_21:00,9.0,0 days 14:24:48
348,2240777,2019-06-12 04:11:33,2019-06-12 04:20:42,2019-06-12 04:20:48,2019-06-12 04:24:04,2019-06-12 04:41:07,2019-06-12 20:52:36,,2019-06-12 04:11:17,2019-06-12 10:00:00,l_2019-06-12_13:00,2.0,0 days 16:41:19
349,2240790,2019-06-12 05:35:10,2019-06-12 05:38:05,2019-06-12 05:59:55,2019-06-12 06:04:14,2019-06-12 06:05:11,2019-06-12 18:22:10,,2019-06-12 05:34:18,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 12:47:52
350,2240798,2019-06-12 05:26:55,2019-06-12 05:36:34,2019-06-12 05:36:50,2019-06-12 05:39:41,2019-06-12 05:45:10,2019-06-12 20:52:37,,2019-06-12 05:18:20,2019-06-12 10:00:00,l_2019-06-12_13:00,7.0,0 days 15:34:17
351,2240800,2019-06-12 10:02:31,2019-06-12 10:07:37,2019-06-12 15:12:46,2019-06-12 15:23:00,2019-06-12 15:27:29,2019-06-12 18:22:11,,2019-06-12 06:08:19,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 12:13:52
352,2240806,2019-06-12 05:35:20,2019-06-12 06:07:16,2019-06-12 09:20:50,2019-06-12 09:41:34,2019-06-12 10:23:37,2019-06-12 16:14:52,,2019-06-12 05:35:19,2019-06-12 14:00:00,z_2019-06-12_17:00,15.0,0 days 10:39:33
353,2240823,2019-06-12 07:18:56,2019-06-12 09:27:46,2019-06-12 09:27:55,2019-06-12 09:37:58,2019-06-12 09:39:49,2019-06-12 20:52:37,,2019-06-12 06:14:20,2019-06-12 10:00:00,l_2019-06-12_13:00,7.0,0 days 14:38:17
354,2240829,2019-06-12 07:19:48,2019-06-12 09:37:58,2019-06-12 09:38:05,2019-06-12 09:41:43,2019-06-12 09:44:10,2019-06-12 20:52:39,,2019-06-12 06:23:17,2019-06-12 10:00:00,l_2019-06-12_13:00,10.0,0 days 14:29:22
355,2240840,2019-06-12 10:03:21,2019-06-12 10:10:56,2019-06-12 14:27:50,2019-06-12 14:43:03,2019-06-12 14:45:06,2019-06-12 18:22:05,,2019-06-12 06:49:18,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 11:32:47
356,2240848,2019-06-12 10:03:31,2019-06-12 10:08:01,2019-06-12 12:16:45,2019-06-12 12:42:33,2019-06-12 12:45:45,2019-06-12 18:22:03,,2019-06-12 06:50:18,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 11:31:45
357,2240866,2019-06-12 07:22:34,2019-06-12 09:30:16,2019-06-12 09:30:25,2019-06-12 09:40:49,2019-06-12 09:43:09,2019-06-12 20:52:37,,2019-06-12 07:12:37,2019-06-12 10:00:00,l_2019-06-12_13:00,7.0,0 days 13:40:00
358,2240868,2019-06-12 09:43:41,2019-06-12 09:54:37,2019-06-12 09:54:41,2019-06-12 10:24:20,2019-06-12 10:27:19,2019-06-12 16:14:49,,2019-06-12 07:12:35,2019-06-12 14:00:00,z_2019-06-12_17:00,2.0,0 days 09:02:14
359,2240901,2019-06-12 10:03:56,2019-06-12 10:08:44,2019-06-12 11:56:40,2019-06-12 12:16:41,2019-06-12 12:39:35,2019-06-12 18:21:58,,2019-06-12 08:07:22,2019-06-12 18:00:00,s_2019-06-12_21:00,3.0,0 days 10:14:36
360,2240903,2019-06-12 09:45:25,2019-06-12 09:53:21,2019-06-12 09:53:31,2019-06-12 09:54:35,2019-06-12 10:26:16,2019-06-12 16:14:49,,2019-06-12 09:08:00,2019-06-12 14:00:00,z_2019-06-12_17:00,3.0,0 days 07:06:49
364,2240912,2019-06-12 10:04:56,2019-06-12 10:04:56,2019-06-12 11:56:25,2019-06-12 12:02:28,2019-06-12 12:31:00,2019-06-12 18:21:59,,2019-06-12 08:21:23,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 10:00:36
365,2240920,2019-06-12 10:04:56,2019-06-12 10:04:56,2019-06-12 11:56:35,2019-06-12 12:04:57,2019-06-12 12:33:20,2019-06-12 18:22:02,,2019-06-12 08:37:22,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 09:44:40
366,2240932,2019-06-12 10:04:56,2019-06-12 10:04:56,2019-06-12 12:47:57,2019-06-12 12:52:56,2019-06-12 13:05:26,2019-06-12 18:21:59,,2019-06-12 09:07:58,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 09:14:01
367,2240935,2019-06-12 10:04:57,2019-06-12 10:11:20,2019-06-12 12:48:12,2019-06-12 12:52:43,2019-06-12 13:04:34,2019-06-12 18:22:04,,2019-06-12 09:08:06,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 09:13:58
368,2240947,2019-06-12 10:05:01,2019-06-12 11:16:41,2019-06-12 11:56:30,2019-06-12 12:02:04,2019-06-12 12:09:49,2019-06-12 18:22:00,,2019-06-12 09:23:54,2019-06-12 18:00:00,s_2019-06-12_21:00,13.0,0 days 08:58:06
369,2240980,2019-06-12 10:16:31,2019-06-12 10:23:21,2019-06-12 14:27:06,2019-06-12 14:34:19,2019-06-12 14:42:54,2019-06-12 18:22:05,,2019-06-12 10:10:56,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 08:11:09
370,2240982,2019-06-12 10:12:11,2019-06-12 10:19:09,2019-06-12 12:05:00,2019-06-12 12:40:00,2019-06-12 12:42:55,2019-06-12 18:22:00,,2019-06-12 10:11:54,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 08:10:06
371,2240989,2019-06-12 14:01:24,2019-06-12 14:19:50,2019-06-12 14:21:55,2019-06-12 14:55:37,2019-06-12 14:57:43,2019-06-12 20:52:27,,2019-06-12 10:21:54,2019-06-12 18:30:00,l_2019-06-12_21:30,4.0,0 days 10:30:33
372,2240992,2019-06-12 10:26:37,2019-06-12 12:48:20,2019-06-12 12:48:22,2019-06-12 12:52:33,2019-06-12 12:56:29,2019-06-12 16:14:50,,2019-06-12 10:24:55,2019-06-12 14:00:00,z_2019-06-12_17:00,9.0,0 days 05:49:55
373,2241015,2019-06-11 05:37:57,2019-06-11 05:49:57,2019-06-11 07:26:54,2019-06-11 07:40:56,2019-06-11 07:43:37,2019-06-11 14:41:55,,2019-06-11 01:16:25,2019-06-11 14:00:00,z_2019-06-11_17:00,9.0,0 days 13:25:30
374,2241032,2019-06-11 10:41:54,2019-06-11 10:48:51,2019-06-11 10:51:58,2019-06-11 11:08:36,2019-06-11 11:12:20,2019-06-11 17:52:30,,2019-06-11 03:44:26,2019-06-11 18:00:00,s_2019-06-11_21:00,3.0,0 days 14:08:04
375,2241040,2019-06-11 10:43:23,2019-06-11 10:50:07,2019-06-11 13:40:36,2019-06-11 14:04:01,2019-06-11 14:08:40,2019-06-11 17:52:46,,2019-06-11 04:32:25,2019-06-11 18:00:00,s_2019-06-11_21:00,1.0,0 days 13:20:21
376,2241041,2019-06-11 05:42:28,2019-06-11 06:23:33,2019-06-11 07:26:48,2019-06-11 07:40:43,2019-06-11 07:42:03,2019-06-11 14:41:56,,2019-06-11 04:50:29,2019-06-11 14:00:00,z_2019-06-11_17:00,7.0,0 days 09:51:27
377,2241054,2019-06-11 10:46:13,2019-06-11 10:50:49,2019-06-11 10:52:14,2019-06-11 11:11:16,2019-06-11 11:14:24,2019-06-11 17:52:43,,2019-06-11 05:09:25,2019-06-11 18:00:00,s_2019-06-11_21:00,4.0,0 days 12:43:18
378,2241057,2019-06-11 05:44:32,2019-06-11 05:59:57,2019-06-11 06:22:00,2019-06-11 06:27:10,2019-06-11 06:30:13,2019-06-11 14:41:56,,2019-06-11 05:18:26,2019-06-11 14:00:00,z_2019-06-11_17:00,22.0,0 days 09:23:30
379,2241076,2019-06-11 11:01:45,2019-06-11 11:07:22,2019-06-11 16:11:36,2019-06-11 16:22:50,2019-06-11 16:26:21,2019-06-11 17:52:33,,2019-06-11 05:32:25,2019-06-11 18:00:00,s_2019-06-11_21:00,6.0,0 days 12:20:08
380,2241097,2019-06-11 06:09:00,2019-06-11 06:13:27,2019-06-11 06:13:35,2019-06-11 06:20:31,2019-06-11 06:47:34,2019-06-11 12:36:07,,2019-06-11 06:07:26,2019-06-11 10:00:00,l_2019-06-11_13:00,6.0,0 days 06:28:41
382,2241125,2019-06-11 11:03:14,2019-06-11 11:11:11,2019-06-11 11:11:19,2019-06-11 11:13:36,2019-06-11 11:19:12,2019-06-11 17:52:34,,2019-06-11 06:46:26,2019-06-11 18:00:00,s_2019-06-11_21:00,5.0,0 days 11:06:08
383,2241141,2019-06-11 11:03:44,2019-06-11 11:23:57,2019-06-11 11:41:33,2019-06-11 12:50:13,2019-06-11 12:56:23,2019-06-11 17:52:36,,2019-06-11 07:18:29,2019-06-11 18:00:00,s_2019-06-11_21:00,6.0,0 days 10:34:07
384,2241160,2019-06-11 11:06:19,2019-06-11 11:16:10,2019-06-11 11:41:38,2019-06-11 12:51:20,2019-06-11 12:58:39,2019-06-11 17:52:36,,2019-06-11 07:48:26,2019-06-11 18:00:00,s_2019-06-11_21:00,6.0,0 days 10:04:10
385,2241161,2019-06-11 08:31:14,2019-06-11 08:40:23,2019-06-11 08:40:28,2019-06-11 08:42:13,2019-06-11 08:42:48,2019-06-11 12:36:08,,2019-06-11 07:50:26,2019-06-11 10:00:00,l_2019-06-11_13:00,7.0,0 days 04:45:42
386,2241168,2019-06-11 11:07:34,2019-06-11 11:18:38,2019-06-11 16:08:28,2019-06-11 16:13:33,2019-06-11 16:24:05,2019-06-11 17:52:38,,2019-06-11 08:00:26,2019-06-11 18:00:00,s_2019-06-11_21:00,8.0,0 days 09:52:12
387,2241205,2019-06-11 08:40:08,2019-06-11 08:51:10,2019-06-11 09:23:33,2019-06-11 09:32:09,2019-06-11 09:35:05,2019-06-11 14:41:57,,2019-06-11 08:19:26,2019-06-11 14:00:00,z_2019-06-11_17:00,7.0,0 days 06:22:31
388,2241209,2019-06-11 11:11:25,2019-06-11 11:17:28,2019-06-11 13:21:48,2019-06-11 13:34:52,2019-06-11 13:37:13,2019-06-11 17:52:38,,2019-06-11 08:22:26,2019-06-11 18:00:00,s_2019-06-11_21:00,5.0,0 days 09:30:12
389,2241230,2019-06-11 11:13:40,2019-06-11 11:19:33,2019-06-11 16:10:48,2019-06-11 16:22:25,2019-06-11 16:25:20,2019-06-11 17:52:38,,2019-06-11 08:43:29,2019-06-11 18:00:00,s_2019-06-11_21:00,4.0,0 days 09:09:09
390,2241233,2019-06-11 11:15:59,2019-06-11 11:59:12,2019-06-11 12:58:48,2019-06-11 13:02:56,2019-06-11 13:20:48,2019-06-11 17:52:40,,2019-06-11 08:50:27,2019-06-11 18:00:00,s_2019-06-11_21:00,9.0,0 days 09:02:13
391,2241247,2019-06-11 12:42:07,2019-06-11 13:21:02,2019-06-11 13:21:03,2019-06-11 14:07:34,2019-06-11 14:40:44,2019-06-11 17:53:15,,2019-06-11 09:10:26,2019-06-11 18:30:00,l_2019-06-11_21:30,9.0,0 days 08:42:49
392,2241263,2019-06-11 11:54:44,2019-06-11 13:47:16,2019-06-11 16:29:08,2019-06-11 16:39:09,2019-06-11 16:45:12,2019-06-11 17:52:39,,2019-06-11 09:35:31,2019-06-11 18:00:00,s_2019-06-11_21:00,10.0,0 days 08:17:08
393,2241264,2019-06-11 11:59:23,2019-06-11 13:11:18,2019-06-11 14:14:52,2019-06-11 14:24:15,2019-06-11 15:31:52,2019-06-11 17:52:49,,2019-06-11 09:39:26,2019-06-11 18:00:00,s_2019-06-11_21:00,17.0,0 days 08:13:23
394,2241281,2019-06-11 10:02:04,2019-06-11 10:08:50,2019-06-11 10:35:39,2019-06-11 10:41:12,2019-06-11 10:59:20,2019-06-11 14:41:58,,2019-06-11 09:59:26,2019-06-11 14:00:00,z_2019-06-11_17:00,2.0,0 days 04:42:32
395,2241291,2019-06-11 10:13:34,2019-06-11 10:35:36,2019-06-11 10:36:04,2019-06-11 10:40:46,2019-06-11 10:53:00,2019-06-11 14:41:58,,2019-06-11 10:13:26,2019-06-11 14:00:00,z_2019-06-11_17:00,5.0,0 days 04:28:32
396,2241294,2019-06-11 12:05:52,2019-06-11 12:13:53,2019-06-11 12:51:08,2019-06-11 12:58:56,2019-06-11 13:01:20,2019-06-11 17:52:40,,2019-06-11 10:14:26,2019-06-11 18:00:00,s_2019-06-11_21:00,2.0,0 days 07:38:14
397,2241300,2019-06-11 10:27:49,2019-06-11 11:10:41,2019-06-11 11:10:44,2019-06-11 11:15:40,2019-06-11 12:10:41,2019-06-11 14:41:59,,2019-06-11 10:21:31,2019-06-11 14:00:00,z_2019-06-11_17:00,13.0,0 days 04:20:28
398,2241302,2019-06-11 12:06:36,2019-06-11 13:13:55,2019-06-11 13:18:58,2019-06-11 13:24:18,2019-06-11 13:35:39,2019-06-11 17:52:42,,2019-06-11 10:24:26,2019-06-11 18:00:00,s_2019-06-11_21:00,11.0,0 days 07:28:16
399,2241311,2019-06-11 12:11:02,2019-06-11 12:20:27,2019-06-11 16:32:03,2019-06-11 16:38:56,2019-06-11 16:43:29,2019-06-11 17:52:41,,2019-06-11 10:43:26,2019-06-11 18:00:00,s_2019-06-11_21:00,1.0,0 days 07:09:15
400,2241337,2019-06-11 12:11:36,2019-06-11 12:19:42,2019-06-11 12:51:48,2019-06-11 13:01:45,2019-06-11 13:18:10,2019-06-11 17:52:43,,2019-06-11 11:25:31,2019-06-11 18:00:00,s_2019-06-11_21:00,7.0,0 days 06:27:12
401,2241352,2019-06-11 12:44:12,2019-06-11 13:28:21,2019-06-11 14:23:28,2019-06-11 14:52:35,2019-06-11 14:55:53,2019-06-11 17:53:16,,2019-06-11 11:41:28,2019-06-11 18:30:00,l_2019-06-11_21:30,15.0,0 days 06:11:48
402,2241355,2019-06-11 12:16:01,2019-06-11 12:20:59,2019-06-11 13:01:48,2019-06-11 13:19:09,2019-06-11 13:22:42,2019-06-11 17:52:46,,2019-06-11 11:45:31,2019-06-11 18:00:00,s_2019-06-11_21:00,2.0,0 days 06:07:15
403,2241393,2019-06-11 12:32:02,2019-06-11 12:37:31,2019-06-11 13:02:58,2019-06-11 13:19:26,2019-06-11 13:23:17,2019-06-11 17:52:45,,2019-06-11 12:31:27,2019-06-11 18:00:00,s_2019-06-11_21:00,2.0,0 days 05:21:18
404,2241472,2019-06-11 15:20:09,2019-06-11 15:31:01,2019-06-11 15:37:12,2019-06-11 16:02:38,2019-06-11 16:04:50,2019-06-11 17:52:47,,2019-06-11 14:57:27,2019-06-11 18:00:00,s_2019-06-11_21:00,11.0,0 days 02:55:20
405,2241492,2019-06-11 15:30:30,2019-06-11 15:33:40,2019-06-11 15:33:44,2019-06-11 15:37:50,2019-06-11 16:01:55,2019-06-11 17:52:47,,2019-06-11 15:30:28,2019-06-11 18:00:00,s_2019-06-11_21:00,2.0,0 days 02:22:19
406,2241498,2019-06-11 16:05:35,2019-06-11 16:14:52,2019-06-11 16:22:53,2019-06-11 16:29:07,2019-06-11 16:29:32,2019-06-11 17:52:47,,2019-06-11 15:36:26,2019-06-11 18:00:00,s_2019-06-11_21:00,14.0,0 days 02:16:21
407,2241511,2019-06-11 16:08:38,2019-06-11 16:08:38,2019-06-11 16:10:08,2019-06-11 16:25:08,2019-06-11 16:27:24,2019-06-11 17:52:49,,2019-06-11 15:57:26,2019-06-11 18:00:00,s_2019-06-11_21:00,1.0,0 days 01:55:23
408,2241515,2019-06-11 16:08:39,2019-06-11 16:22:07,2019-06-11 16:22:38,2019-06-11 16:30:27,2019-06-11 16:40:00,2019-06-11 17:52:49,,2019-06-11 16:05:32,2019-06-11 18:00:00,s_2019-06-11_21:00,6.0,0 days 01:47:17
409,2241525,2019-06-11 16:17:29,2019-06-11 16:22:52,2019-06-11 16:25:23,2019-06-11 16:29:47,2019-06-11 16:37:05,2019-06-11 17:52:47,,2019-06-11 16:17:26,2019-06-11 18:00:00,s_2019-06-11_21:00,1.0,0 days 01:35:21
410,2241564,2019-06-12 04:11:08,2019-06-12 04:16:54,2019-06-12 04:43:09,2019-06-12 04:52:34,2019-06-12 05:04:29,2019-06-12 20:52:35,,2019-06-11 17:53:25,2019-06-12 10:00:00,l_2019-06-12_13:00,3.0,1 days 02:59:10
411,2241571,2019-06-12 05:27:05,2019-06-12 05:27:05,2019-06-12 16:38:35,2019-06-12 16:45:36,2019-06-12 17:01:16,2019-06-12 18:22:08,,2019-06-11 18:09:24,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,1 days 00:12:44
412,2241572,2019-06-12 05:27:06,2019-06-12 05:27:06,2019-06-12 16:39:40,2019-06-12 16:52:33,2019-06-12 17:02:09,2019-06-12 18:22:12,,2019-06-11 18:11:24,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,1 days 00:10:48
414,2241580,2019-06-12 05:27:06,2019-06-12 05:41:36,2019-06-12 11:59:30,2019-06-12 12:16:15,2019-06-12 12:37:23,2019-06-12 18:22:01,,2019-06-11 19:02:21,2019-06-12 18:00:00,s_2019-06-12_21:00,9.0,0 days 23:19:40
415,2241583,2019-06-12 05:30:01,2019-06-12 05:37:45,2019-06-12 15:22:48,2019-06-12 15:25:32,2019-06-12 15:59:06,2019-06-12 18:22:08,,2019-06-11 19:02:23,2019-06-12 18:00:00,s_2019-06-12_21:00,4.0,0 days 23:19:45
416,2241596,2019-06-12 05:31:30,2019-06-12 05:36:55,2019-06-12 16:13:55,2019-06-12 16:36:23,2019-06-12 16:39:52,2019-06-12 18:22:08,,2019-06-11 19:02:25,2019-06-12 18:00:00,s_2019-06-12_21:00,1.0,0 days 23:19:43
